locale_id,locale_name,locale_type,locale_is_country,locale_is_subdivision,locale_is_city,wv_article_id,locale_wv_is_part_of,locale_id_is_part_of_id,locale_geo_lat,locale_geo_long
e6b9faf7ef01c273,bruce peninsula national park,park,false,false,false,162898,bruce county,4878,45.23,-81.50
bcd4fb515b0e292a,lavale,city,false,false,true,19243,allegany county (maryland),704,39.647072,-78.819708
5fb54e244f427c23,pottes,city,false,false,true,28319,hainaut,13871,50.73105,3.40550
b23ff998fd1f72c9,okehampton,city,false,false,true,133234,devon,9426,50.7388,-4.0041
ce9674bc07158870,bourges,city,false,false,true,4436,centre-val de loire,"",47.0833,2.4000
9dac96f4b36cfe57,viareggio,city,false,false,true,37931,lucca (province),20458,43.8667,10.2333
2bd6fcd5171c8622,naval,city,false,false,true,147406,biliran,3824,11.56286,124.39653
2c363f1457a40dfe,big south fork national river and recreation area,park,false,false,false,3782,south (united states of america),33360,36.58190,-84.61533
09f40a756bba1257,drake bay,city,false,false,true,10029,south pacific costa rica,33423,8.7000,-83.6667
cc90e45154ad3703,pacific honduras,region,false,true,false,26421,honduras,14888,13.55,-87.28
fda809eaecc3e8fa,rocky mountains (canada),region,false,true,false,29937,canada,5755,53.1106,-119.156
558cc9f8fa12b447,loch lomond and the trossachs national park,park,false,false,false,19981,scotland,31919,56.16620,-4.40826
4e3743795948ce4a,lombardy,region,false,true,false,20042,northwest italy,25308,45.585,9.930
b7bb2ed63c5cc17a,tokyo/east,district,false,false,false,36228,tokyo,36215,35.715,139.861
8531a703bd58417b,kolli hills,park,false,false,false,17979,central tamil nadu,6587,11.2485,78.3387
beb07d1ddb082737,tokyo/minato,district,false,false,false,36248,tokyo,36215,35.658069,139.751600
fd2c14432ed5857c,beijing/dongzhimen and ditan,district,false,false,false,161975,beijing,3187,39.94412,116.41097
b858461a4d3f70b8,south karelia,region,false,true,false,33664,southern finland,33543,61.0,28.0
f7a4ab3d18205fd6,karkali strict nature reserve,park,false,false,false,176257,uusimaa,124059,60.24,23.79
6dae6ca78a5bdb9f,jiujiang,city,false,false,true,16395,jiangxi,16326,29.738056,115.987222
ce2751e08edd1862,bagé,city,false,false,true,2273,southwest (rio grande do sul),122465,-31.330833333333,-54.106944444444
f8c48e162b526790,northern angola,region,false,true,false,25002,angola,1179,-7.64,15.14
8e85b6b5879ca4ab,hesse,region,false,true,false,14562,germany,12645,50.666,8.591
576c21bbdf6c0b40,lingao,city,false,false,true,190145,hainan,13868,19.95,109.685
a62f4c834f41f60b,amritsar,city,false,false,true,1032,majha,20902,31.63409,74.87371
eb9b43a523113087,lyngen,"","","","",20599,troms,36750,69.6902,20.0816
395a7dd5c8df4fe4,dalton (georgia),city,false,false,true,8936,northwest high country,25301,34.771111,-84.971667
7a83657065c9572a,varennes,city,false,false,true,192968,montérégie,22780,45.6746,-73.3992
4be15a773b78c7b3,bitburg,city,false,false,true,3921,eifel (rhineland-palatinate),"",49.974722,6.525556
340b6b292fa8afb0,mantua,city,false,false,true,21265,southern lombardy,27033,45.1667,10.8000
0c1f1ab1342f0a04,bellingham (washington),city,false,false,true,3327,north cascades,24868,48.75944,-122.48833
a7c4d2ba51bd7d6c,routes to santiago de compostela from france,"","","","",30164,"","","",""
fb9b119c000039f0,lisieux,city,false,false,true,156963,lower normandy,20397,49.146,0.227
0e1f2638c79dcb36,heringsdorf,city,false,false,true,14518,mecklenburg-western pomerania,"",53.95093,14.16412
efa62f4fd9e7d28f,cholpon ata,city,false,false,true,7457,issyk kul and the tian shan,15883,42.65,77.083333333333
18fe6914b9cd2d11,gandhinagar,city,false,false,true,12371,north gujarat,25135,23.22,72.68
e3a74382357440db,lewis and clark trail,"","","","",19562,"","","",""
045ce1ee48077a20,st. michaels,city,false,false,true,34284,eastern shore (maryland),10413,38.783611,-76.222222
de576f6491e78556,arikok national park,park,false,false,false,191306,aruba,1648,12.4988,-69.92654
a74002bdf284d0d0,masohi,city,false,false,true,194772,maluku,21035,-3.3,128.95
efa47580541665c9,concord (north carolina),city,false,false,true,8081,charlotte metro,157408,35.404444,-80.600556
f4630e1bb3ddabc7,cornelius (north carolina),city,false,false,true,8265,charlotte metro,157408,35.48667,-80.86000
74fd6c3475658f56,pennabilli,city,false,false,true,127359,rimini (province),127344,43.817041,12.265092
b41fd1504629e546,estepona,city,false,false,true,11159,costa del sol,8339,36.433056,-5.133056
9b3c14800e1e2c11,paksan,city,false,false,true,26516,central laos,6518,18.383055555556,103.66694444444
80d400749f49710d,mzuzu,city,false,false,true,23642,northern malawi,25063,-11.4500,34.0167
b256a81399d795f8,northern benin,region,false,true,false,25010,benin,3411,9.81,2.41
82eed2ab74952c98,kretinga,city,false,false,true,18275,samogitia,5426,55.89,21.242222
4155770e8d9bbc76,ranong,city,false,false,true,29220,northern andaman coast,25001,9.961944,98.638889
15cd58880c75abdd,caesarea,city,false,false,true,5487,israeli coastal plain,15870,32.5,34.9
f36c83e8240f3f63,žemaičių kalvarija,city,false,false,true,5425,samogitia,5426,56.1167,22.0167
0fa63a81a4cad7ae,weihai,city,false,false,true,38767,shandong,32330,37.5,122.1
c1ddc54100167082,can picafort,city,false,false,true,184942,pla de mallorca,152584,39.76385,3.153069
5201c498339235ac,mount kilimanjaro,park,false,false,false,23207,northeast tanzania,24987,-3.076,37.353
ed99ed880c817bb2,lembar,city,false,false,true,19431,west lombok,39066,-8.75298,116.07
b313f63876f88b03,yuanmou,city,false,false,true,172590,central yunnan,6611,25.7078514697,101.8726424465
bba5b1c1d4946852,wotton under edge,city,false,false,true,139114,gloucestershire,12872,51.638025,-2.351248
3feaa624d1db074a,kosai,city,false,false,true,187925,shizuoka (prefecture),32605,34.718611,137.531667
cc2303c16a316f57,metepec,city,false,false,true,22096,mexico state,22160,19.25,-99.6
3787359741e2833b,trenggalek,city,false,false,true,195619,east java,10465,-8.078,111.70
b24bab2b4d21d1b2,salento,city,false,false,true,30751,zona cafetera,40454,4.6333,-75.5667
85c45ba6e07a4089,vesuvius,city,false,false,true,37912,metropolitan naples,126668,40.816667,14.433333
dc3a6198bcff4d71,tagus valley,region,false,true,false,185869,portugal,28275,38.7452,-9.1604
de8052968f473e05,awasa,city,false,false,true,2074,southern ethiopia,33541,7.05,38.466666666667
24aedd9d07330016,monterrico,city,false,false,true,22827,pacific lowlands (guatemala),26419,13.8936,-90.4819
32c4adb7cfd05e09,east afghanistan,region,false,true,false,10294,afghanistan,270,34.43,68.83
f4b6a0258cc94a23,borneo,region,false,true,false,4334,southeast asia,33447,1,114
fa2b58bf1a903c90,windham (new york),city,false,false,true,39411,greene county (new york),13365,42.30722,-74.25222
e883ec92f1091970,ripley (derbyshire),city,false,false,true,134046,derbyshire,9349,53.0502,-1.4077
be1a158f40bf5981,northern tamil nadu,region,false,true,false,25107,tamil nadu,35225,12.71,78.63
fb87b155b10f50fa,ile aux nattes,city,false,false,true,15448,toamasina province,36155,-17.116667,49.816667
eb203f194f71185f,far southern tamil nadu,region,false,true,false,11456,tamil nadu,35225,8.73634,77.68982
e1d8bd7c482e874f,tsuruoka,city,false,false,true,36841,yamagata (prefecture),39901,38.7167,139.8167
2dcac4dd15af0346,nusa tenggara,region,false,true,false,25483,indonesia,15592,-9.363611,120.590278
51269f4e052c0b57,new gloucester,city,false,false,true,24277,lakes and mountains,18900,43.96278,-70.28250
ac200965bb911a5d,gagetown,city,false,false,true,12288,saint john river valley,30570,45.78,-66.15
3ad9b54b80bc6557,apeldoorn,city,false,false,true,1374,gelderland,12552,52.2,5.96
ee1a20bf965e433c,yiwu,city,false,false,true,40076,zhejiang,40371,29.316669,120.078541
99c9c50599a0ba84,thanh hoa,city,false,false,true,35720,central coast (vietnam),6459,19.807500,105.776389
d24c4a48e75af503,acapulco,city,false,false,true,147,guerrero,13623,16.863611,-99.882500
6a07e8040350b7f8,williamstown (new jersey),city,false,false,true,39353,gloucester county (new jersey),12871,39.68611,-74.99528
e17f8a6f392e24d1,ziarat,city,false,false,true,40403,balochistan,2481,30.3667,67.7167
ef15454400632775,fermo (province),region,false,true,false,11551,marche,21352,43.1604,13.2881
a3a46dbd6ff9f5f2,notodden,city,false,false,true,25361,telemark,35545,59.6294,9.1914
cfb1f9ab8e1b502a,serifos,"","","","",32208,cyclades,8804,37.1500,24.5000
9e12e8381648d8dc,morecambe,city,false,false,true,22993,lancashire,18998,54.0640,-2.8786
fe6360e00906bfef,ascot,city,false,false,true,1680,berkshire,3507,51.40997,-0.67386
76bafb031df85583,calabanga,city,false,false,true,195019,camarines sur,5666,"",""
3cc219844896849b,upper galilee,region,false,true,false,37314,israel,15869,32.986,35.337
b1ae1bbf434f6d19,sarajevo region,region,false,true,false,31598,bosnia and herzegovina,4356,43.85,18.25
4a158a9498608543,frenchtown (new jersey),city,false,false,true,119638,hunterdon county,15229,40.531218,-75.051368
829f884a7d5bb112,baicheng,city,false,false,true,2330,jilin,16345,45.6148,122.832
8ef1329b57c02576,vellore,city,false,false,true,37810,northern tamil nadu,25107,12.920219,79.133306
84f6917d85c3d174,trincomalee,city,false,false,true,36707,eastern province (sri lanka),10408,8.566667,81.233333
e3106d5dac89774c,karawaci,city,false,false,true,16963,greater jakarta,152353,-6.2352,106.6036
d7ee1f791c0ee107,centreville (fairfax county),city,false,false,true,6620,fairfax county,11321,38.842500,-77.442500
b3811f19a522f790,manchester (jamaica),region,false,true,false,164117,middlesex county (jamaica),22261,18.05,-77.53
dac787f60c981d01,sonamarg,city,false,false,true,33270,kashmir valley,17057,34.3000,75.3000
f136b453a5fd98d4,lyford cay,city,false,false,true,181596,new providence,24373,25.02944,-77.5325
369470275de007f5,srinagar,city,false,false,true,33935,kashmir valley,17057,34.090000,74.790000
e7e498ec0d58f9e3,phobjikha,city,false,false,true,161681,western bhutan,38911,27.5,90.166667
dc3a383075aa0849,shirley,city,false,false,true,32591,merrimack valley (massachusetts),22055,42.558611,-71.646389
4359619984eb406c,stepanakert,city,false,false,true,34104,nagorno-karabakh,"",39.815278,46.751944
5519c5fed6f124d1,toniná,city,false,false,true,36330,chiapas,7091,16.901219,-92.009675
5aed7228f6b04627,slave lake,city,false,false,true,33038,north central alberta,177527,55.285,-114.771
0de2af2fac32ef01,kodaikanal,city,false,false,true,17862,southwestern tamil nadu,33772,10.2333,77.4833
ffb82d878c21e0bb,mid west (western australia),region,false,true,false,22315,western australia,38907,-28,114
eaa8957640f1a4c0,sabarimala,city,false,false,true,30357,kerala,17316,9.4375,77.0805
6d27de987b2a62a3,hokuto (hokkaido),city,false,false,true,14800,southern circuit,33528,41.8242,140.6531
83f1346912d8d800,wadi el natrun,city,false,false,true,180397,lower egypt,20388,30.416667,30.333333
47ea2ab9abc6c754,cumberland falls state resort park,park,false,false,false,118812,daniel boone country,8976,36.83853,-84.33849
e565dc300758400b,wattens,city,false,false,true,168938,lower inn valley,170649,47.2972,11.5889
63dd51ee3dc28995,urumqi,city,false,false,true,37387,dzungarian,10250,43.8250,87.6000
2d1bbeedab2ab65d,walt disney world/disney springs,district,false,false,false,38378,walt disney world,38376,28.371,-81.518
176a48115c3bcb9b,gabú,city,false,false,true,12269,guinea-bissau,"",12.2833,-14.2167
74b31e9e2cbf8167,pangboche,city,false,false,true,26667,khumbu,17478,27.8500,86.8000
49d9b11442587dc4,nizhny tagil,city,false,false,true,24674,sverdlovsk oblast,34765,57.9167,59.9667
9f84165411e11ab1,abel tasman national park,park,false,false,false,71,nelson bays,24109,-40.833333,172.9
72e7eaab12d1266d,likhauri,city,false,false,true,19670,southwestern georgia,33765,41.8820,42.0045
198c1c7c3979720b,mahad,city,false,false,true,20835,norht konkan,"",18.083,73.417
ba6090f14007fb3a,east rochester,city,false,false,true,10521,rochester and suburbs,29885,43.115,-77.495
575c2a2c751af884,haverfordwest,city,false,false,true,14282,pembrokeshire,27181,51.80081,-4.97140
f5615415218ac11b,rota,city,false,false,true,30131,northern mariana islands,25064,14.1500,145.2000
d06e51421ba217fb,frisian lakes,region,false,true,false,12129,friesland,12117,52.97139,5.68405
4714841dbf5411d3,wah cantt,city,false,false,true,142493,punjab (pakistan),28722,33.77,72.75
68cd6f3a517edd29,ashtabula county,region,false,true,false,1730,greater cleveland,13291,41.89,-80.76
3205de8e22852261,lipetsk,city,false,false,true,19787,lipetsk oblast,19788,52.616667,39.6
39375105b4d802e1,soledad,city,false,false,true,33200,monterey county,22811,36.424722,-121.326389
d37e0505ce881778,kent (connecticut),city,false,false,true,17284,litchfield hills,19855,41.72472,-73.47694
7b431223a1e2dbb7,pieksämäki,city,false,false,true,27603,south savonia,33714,62.3000,27.1333
ae75ea6015250a35,diving the tsitsikamma/rheeder's reef,"","","","",9818,diving the tsitsikamma,9817,-34.02901,23.92825
f020a7cf42fa745c,reno,city,false,false,true,29472,western nevada,38962,39.52748,-119.81346
4d1d0401f92c9679,panajachel,city,false,false,true,26636,lake atitlán,18797,14.740611,-91.159417
8b5ccb67787d9517,wanaka,city,false,false,true,38401,queenstown-lakes,"",-44.69746,169.13675
9745514e2a1809ce,eden (new south wales),city,false,false,true,10590,sapphire coast,184501,-37.0667,149.9000
ae2d6583954db4be,rugged glen nature reserve,park,false,false,false,196547,kwazulu-natal,"","",""
b4ec96922fd44c3c,sag harbor,city,false,false,true,119908,suffolk county (new york),34528,40.9967,-72.2922
a0f4107f565f4fb9,aalsmeer,city,false,false,true,168906,amstelland,1033,52.27,4.75
9bc4bd3d96d31408,wuwei,city,false,false,true,39725,gansu,12390,37.9278,102.6329
a979bedefd64060e,sulphur (oklahoma),city,false,false,true,144686,chickasaw country,18789,34.505,-96.971
c3938e2e2ab71588,gboko,city,false,false,true,185249,benue state,189626,7.3278,8.995
294a36279be98ad3,baisha,city,false,false,true,179170,penghu,27207,23.663392,119.592361
0f78e4302c5676ff,edinburgh/leith,district,false,false,false,10607,edinburgh,10604,55.9707,-3.1718
d05a8a732aa3ab17,sangihe islands,city,false,false,true,173499,northern sulawesi,25105,3,125.5
a56dfe88a3ce44b6,oyo state,region,false,true,false,185497,south west nigeria,33786,8,4
af64a83b361b5da6,castiglion fiorentino,city,false,false,true,6213,val di chiana,37527,43.3438889,11.9188889
f18fdba284bb6819,velden,city,false,false,true,37796,wörthersee,38731,46.61378,14.04207
d455b00215fcea32,muriwai,city,false,false,true,122832,auckland region,1931,-36.816667,174.416667
236a01ce3dd6fe4f,marijampolė,city,false,false,true,133057,sūduva,31841,54.55614,23.35024
017cfa5021fced5c,khumbu,region,false,true,false,17478,himalayas (nepal),14678,27.8167,86.7167
fa300d602362542f,hilvan,city,false,false,true,112883,southeastern anatolia,33462,37.588611111111,38.955555555556
dfc5c972a72b3fcc,peru (maine),city,false,false,true,27335,oxford county (maine),187474,44.50667,-70.40528
c711a6df317e78a4,punta de choros,city,false,false,true,28737,northern chile,25020,-29.2472,-71.4614
776b9973877fd0ab,chester (new york),city,false,false,true,7048,adirondacks,238,43.676944,-73.847222
5eed0e16f4be9d1d,casimiro de abreu,city,false,false,true,123147,lakes region (rio de janeiro),122340,-22.480833,-42.203889
f0ede9d6bd1d94c4,dunmore,city,false,false,true,10172,coal region,7813,41.417500,-75.624444
df4a46d6842f123f,são filipe,city,false,false,true,31748,fogo,11775,14.8958,-24.4958
3b9889979c20f806,mormugao,region,false,true,false,23027,south goa,33635,15.405,73.797
30a319a979ba2456,piracicaba,city,false,false,true,126273,campinas region,5727,-22.725,-47.648889
0536eb9c5a8bbd75,acton (massachusetts),city,false,false,true,181,metrowest,22118,42.48500,-71.43278
13cb4cbf40638536,lehighton,city,false,false,true,19403,coal region,7813,40.831944,-75.714722
413624c3264dd66e,national city,city,false,false,true,23977,south bay (san diego county),33381,32.67806,-117.09917
d17589348f6e934f,yarmouth (maine),city,false,false,true,39974,greater portland,13304,43.80056,-70.18667
27a9e6f5cff531a3,diving the cape peninsula and false bay/windmill beach,"","","","",9814,diving the cape peninsula and false bay,9645,-34.201000,18.456667
66a029943f9e5d4a,bam,city,false,false,true,2523,kerman (province),17339,29.108333,58.358333
663d9246da3ddcf5,islands of the arctic ocean,region,false,true,false,15824,arctic,1497,89.9997,0.0001
e2178e52069d4f5a,uppsala,city,false,false,true,37332,uppsala county,37331,59.8581,17.6446
3f1a2c3ee42b8dd0,glückstadt,city,false,false,true,178932,south holstein,178837,53.791667,9.421944
59cfcd93ac6e1907,llantrisant,city,false,false,true,156593,glamorgan,12803,51.542,-3.375
5cbf0c078104d2d6,melbourne/northern suburbs,district,false,false,false,167038,melbourne,21920,-37.7,145
9205720d8b3a37fc,feilding,city,false,false,true,11512,manawatu,21084,-40.216666666667,175.56666666667
bd176620dd252621,bosilovo,city,false,false,true,158884,eastern north macedonia,10388,41.440556,22.727778
101618557bc02126,tibasosa,city,false,false,true,166772,boyacá (department),4479,5.7683,-72.8328
2b27a050d37a53f3,monforte,city,false,false,true,175714,alto alentejo,136993,39.05,-7.433
5a5e8b39f793ffa0,southern somalia,region,false,true,false,33606,somalia,33236,3.1167,43.6500
